,상장주식수,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,기준가&종가 평균,온실가스/매출액,상장기간,회사명,업종,지역,시장구분,ESG등급,환경,사회,지배구조
420,0.0014284742648475385,0.042907290846531616,0.000697868878483876,0.0019447839283637405,0.0010478098996990518,0.004456286079983282,0.004218574750451937,0.005656962720409521,0.004802318392090693,0.007687673122549105,0.05395493057412861,0.058783476171655344,0.034193840579710144,0.00072222417376859,0.0005410284945360704,0.0007234982710280373,0.0341407867494824,0.006032378277873807,0.050263343424708666,363,41,16,1,4,5,4,3
421,0.002823946368304791,0.006964169976206115,0.0031801440332786205,0.015219644746342662,0.0003079376241696491,0.0012512081080375101,0.0003117729549730502,0.0025030726962149176,0.0004872776214139144,9.283349964145482e-05,0.05130128351713277,0.05702050778895628,0.03967391304347826,0.0016156167997046437,0.0040967686767676564,0.006371054579439252,0.06712215320910973,0.0,0.050470700452038324,1020,122,8,1,4,5,4,3
424,0.0037203654830226494,0.04648289841707592,0.0021190828550682154,0.0047372889485705625,0.00046271916322582516,0.0020975367656662224,0.00014930779705801955,0.0022570727293834527,0.0002180874324370906,0.00013956815526098675,0.051614037106883726,0.057404269345028264,0.03319746376811594,0.0017691353416316028,0.003565984539921156,0.0046419582710280375,0.02598343685300207,0.0,0.05080247169576577,1413,108,1,1,4,5,4,3
429,0.00039518831837402873,0.05793615235046174,0.0002501149383162352,0.001755806428216988,0.000756866859027908,0.0030274534388632026,0.007001996241090852,0.08893889250262124,0.006485375669164895,0.01152154946985954,0.05558515384295418,0.05770249350341942,0.0868659420289855,0.0005772344397264619,0.00010462939100427414,0.0003563108411214953,0.08045548654244307,0.0289263998582061,0.051922199643345913,992,1,8,2,3,3,3,3
430,0.001524465323104562,0.03545593346411995,0.0020019882178173177,0.0017772507536283914,0.0008850332416564095,0.00267089830995481,0.006923151217912303,0.018978390699542828,0.01023640444732092,0.00024155083360031995,0.05391976840165305,0.059140526316173975,0.009103260869565217,0.00020249749125443014,0.00024267803627092528,8.603091588785047e-05,0.008194616977225674,0.0,0.051963671048811846,319,34,8,1,4,5,4,4
432,0.0028974892558699455,0.03639985906364321,0.00048763247928763985,0.0006980752049758528,0.00046271916322582516,0.0020975367656662224,0.0007008358982174159,0.0015925503470718633,0.0011287590530549472,0.0008876630797296979,0.05241541444416388,0.057686512317019975,0.018206521739130434,0.0007584716072791219,0.0002127613516042111,0.00015257560747663552,0.016462939958592132,0.0,0.05204661385974371,2227,108,1,2,2,5,2,3
436,0.0011969565641299007,0.03531673706234694,0.0001917935599169411,0.00010534100813367024,0.0014361744563507405,0.004432776950604706,0.007405834053117569,0.029136945509625325,0.0042315173735162645,0.018320946229838733,0.057164175533478495,0.060352600373417914,0.006467391304347826,0.00011331223760920511,0.00011295128568269111,2.856093457943925e-05,0.005884057971014493,0.0,0.05279309915813047,1532,8,8,2,4,4,4,3
451,0.011523115082389814,0.07069437255046956,0.004025557562991463,0.006605066307675506,0.0553852683311923,0.06831230572316693,0.005207729059670419,0.007703622556814937,0.006295262233520827,0.004211891374041679,0.05466084231666063,0.05941010610046631,0.01902173913043478,0.0030889683618092094,0.002241749881663184,0.0016781340186915886,0.012919254658385093,0.4580890919555544,0.05441048397130179,2342,82,8,2,3,3,3,3
453,0.018402976828462137,0.05483903241101218,0.016531647275875055,0.0041341438298077154,0.002495349318576009,0.007065799441005145,0.008407586182248277,0.03846697795950859,0.004360910050022258,0.0013556104027888998,0.04960700639195523,0.05316685016112688,0.0029528985507246376,0.0007648682131927452,0.0057146134735372445,0.0006550351588785046,0.0026645962732919255,0.008004983207979696,0.05461784099863144,2097,154,8,2,2,4,3,2
454,0.0024992855115820835,0.037382933651165115,0.0006715753490903763,0.0016794717438274784,0.0010210758076170331,0.0041506673980618025,0.0019704343019372786,0.017458626859510985,0.0021641075265151325,0.004568831999826979,0.052687194912193744,0.058300950883634794,0.03297101449275362,0.0011913086074342983,0.0018181496414659156,0.0023368778504672897,0.03128364389233954,0.007785484524798,0.0548251980259611,639,143,8,2,0,0,0,0
460,0.0014822493603108972,0.034468508989042634,0.0010645241677522596,0.004978353993853445,0.0007584790978979062,0.0031110414544314705,0.008191554485633593,0.010465824431574233,0.005174723518531632,0.01179267805872501,0.05518127804653913,0.059566204241145074,0.051992753623188406,0.0011380035581541042,0.0006865036407499165,0.001401338691588785,0.05200828157349897,0.002240598411925312,0.05540579770248414,2442,129,8,2,0,0,1,0
461,0.0006705972185041277,0.07008538829271263,0.001153463976713315,0.03970328747371082,0.002524739640271713,0.010142883264112007,0.0034349838329879143,0.004886370127680432,0.0028345050843748597,0.0048224857825392665,0.05380725537927132,0.061867129798404474,0.519927536231884,0.005477034569561907,0.0022730359920364734,0.04641099252336448,0.32857142857142857,0.01823805373122446,0.05540579770248414,2443,158,8,2,0,0,1,0
462,0.0006451336218984251,0.0451692323753431,0.0007927304367721886,0.03360284293195578,0.004281128523334957,0.019551759266515163,0.0043332344684240695,0.004710853297413039,0.0038387891694644074,0.022833140933573182,0.06108564719550989,0.06563433681790165,0.4746376811594203,0.004837373978199578,0.0009972316005937198,0.018273578504672896,0.37681159420289856,0.006531688379023139,0.05540579770248414,2444,158,8,2,0,0,1,0
463,0.00045449169467941497,0.05225954909065601,0.0007592676825512212,0.016903691235677195,0.01165331541263754,0.047574641485776975,0.004409554766805634,0.0034009265077402464,0.0030330873317793616,0.010557836814748105,0.05713592127515708,0.061191019072465325,0.2826086956521739,0.0021188164649096762,0.0013611564821160113,0.015000693925233644,0.19668737060041408,0.038450979233409455,0.05540579770248414,2445,30,8,2,0,0,1,0
471,0.010961073196783681,0.026812706891526858,0.009908257282873105,0.014689043432143103,0.0014361744563507405,0.004432776950604706,0.016610201108305023,0.07563139991486743,0.014252865249821691,0.018320946229838733,0.06875770117543348,0.0644948934477988,0.021467391304347824,0.003323510578642064,0.007718873335548643,0.006442923177570093,0.018488612836438923,0.0,0.056691411271928005,64,7,8,2,2,2,2,3
482,0.0043443911235242424,0.02952703672610063,0.0010204755850854446,0.0016425312502298282,0.0009986564367731653,0.003185487030796959,0.0011216161211329873,0.005810021688536402,0.0016419814694219757,0.0029222852240313453,0.05214653945075679,0.0575902294740077,0.017300724637681158,0.0010719052970466635,0.00045728284555706424,0.00030909841121495326,0.018178053830227744,0.0,0.06009206652013437,1247,48,8,2,0,3,1,3
486,0.0013157308404025529,0.010922567651626205,0.0020042790707544508,0.012071982701652155,0.0006951392544233062,0.002784525768617924,0.00028499104373231324,0.0006822583349764043,0.0003009430565431451,0.0001292549907643359,0.05091301723489004,0.05672544942748997,0.050543478260869565,0.0009887494201695605,0.0015746815519027354,0.00306377738317757,0.05185714285714286,0.0,0.06129473727864638,1398,29,16,1,4,5,4,2
490,0.023030985511548578,0.023037004493433846,0.008766193233049387,0.13505345982057834,0.0006951392544233062,0.002784525768617924,0.014450316020848583,0.03150112496614045,0.0207510839030805,0.00808952607780016,0.07260893743561446,0.07463320589783096,0.17980072463768115,0.05841960951465073,0.010986138725668268,0.07735227570093457,0.18766583850931678,0.0029935160176713664,0.06179239414423755,1024,29,11,2,3,4,3,0
491,0.0036888710345892805,0.024850907604038436,0.0037138322294338797,0.009078142769388953,0.00096702616025398,0.003933860982681608,0.0004142259884506729,0.0008128594409627719,0.0005393587431264605,0.0008631968491980801,0.051735978097939346,0.05749099391655591,0.025090579710144927,0.0013256373316203876,0.00243265309218168,0.0023883115420560747,0.021055900621118014,0.0,0.06183386554970348,1902,121,8,1,2,5,2,3
496,0.0036788196148765033,0.03850955452801545,0.0007746204547239798,0.002149909720246342,0.000770081931732811,0.0012107201629966303,0.0016439475930908947,0.0002436965963555151,0.002522292710470795,0.002817786834449504,0.054905465491277665,0.05957311420174064,0.034963768115942026,0.0018437624106238746,0.0009244940274867968,0.001266518785046729,0.03186335403726708,0.0,0.06299506490274956,2008,6,1,2,2,5,4,3
497,0.002872025659264243,0.023954830767624658,0.00237512943157891,0.03864358999916103,0.006574762972143327,0.01934278922759449,0.004688260481672728,0.014929065402822642,0.004507437058390744,0.004611556536630095,0.05291124258284954,0.06380045762812162,0.13451086956521738,0.005583644668122295,0.001636885081112928,0.00860608644859813,0.1253888198757764,0.04966671218647519,0.06324389333554514,187,153,1,2,0,0,1,0
504,0.00281557018521081,0.04069754796838502,0.0004315333944111128,0.004633136913171267,0.001909961242966922,0.007802418828200506,0.006802496806420057,0.003707965792184388,0.003974600749749703,0.033853658348540455,0.05732163446941246,0.06168412238386456,0.129981884057971,0.0052851363921532085,0.00041517300507988466,0.0021127056074766353,0.1432712215320911,0.0,0.06440509268859122,7,134,8,2,0,0,1,0
505,0.0021260427929142853,0.0404235050523944,0.007886504634745807,0.004410528940474086,0.0003408563702775624,0.0013687537549303868,0.12269213466712031,0.49249078191135526,0.1323204368739042,0.20515973126797027,0.13505947580672062,0.12514583974102805,0.005670289855072464,0.00017304263403271363,0.0014312078740292681,0.0003181351214953271,0.004877846790890269,0.0015660130935464358,0.06440509268859122,530,120,1,2,2,2,4,3
506,0.0086648263633997,0.03570822694233354,0.0045688963250388225,0.005977871662856129,0.0025821194859564018,0.007300890734790899,0.001583647549526558,0.011750414146011575,0.0008200615466235808,0.0012375346820833123,0.0459840870712635,0.05316685016112688,0.015715579710144926,0.0019290504894721853,0.00968083901131467,0.0059506904205607475,0.015264182194616978,0.07268617315245592,0.06440509268859122,1876,154,8,2,3,4,0,0
510,0.003414969847416098,0.03202822207045948,0.0015321034006393626,0.0026683677034995256,0.001885843735280474,0.005404487631585821,0.0010558890736478601,0.00212946600501582,0.0017262502876665379,0.0016015192993476346,0.05314068613494762,0.058529618830744555,0.02201086956521739,0.0010783019029602869,0.0020701503065854473,0.0017779081308411215,0.01846790890269151,0.0,0.06452950690498901,1923,140,1,2,2,2,2,2
