,상장주식수,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,기준가&종가 평균,온실가스/매출액,상장기간,회사명,업종,지역,시장구분,ESG등급,ESG여부
515,0.0201989980074735,0.0310625470331591,0.0304875398333453,0.0025279305916054,0.001140084144861,0.0046208499856333,0.002171590629697,0.0107687176491616,0.002314390111248,0.0030698611009488,0.0531207480565413,0.0586539981214648,0.0008550724637681,0.0002403465282756,0.0184584627638139,0.0006132609271028,0.0008811594202898,0.0008786349728521,0.3797536598515323,2005,143,8,2,4,실제
516,0.1218776521089721,0.0344467595512656,0.0480074350290143,0.3710421678995034,0.0620035881829709,0.210950030039443,0.230753555683062,0.8422195830715169,0.3039831580802639,0.2080522585066773,0.412684928641988,0.3484629203599949,0.1163949275362318,0.199358159811484,0.0996049944219604,0.4588785046728972,0.10351966873706,0.0103819094095928,0.3817442873138971,189,58,1,2,0,실제
517,0.0011562483142931,0.0467569413330665,0.0033129862837607,0.0028127900148633,0.0001367099271322,0.0007993103988715,0.0083726556164718,0.0846847975705891,0.0055623010699541,0.0102595360412682,0.0568357086626044,0.0588197154143382,0.009375,0.0001601069580646,0.001144392193831,0.0004209121962616,0.0072091097308488,0.0064469286785079,0.3818272301248289,136,88,2,2,2,실제
518,0.0091689050619954,0.0216145912628158,0.0238275301927019,0.0049236052576664,0.0002875269443769,0.0010788078259279,0.0023161409706152,0.0094757206324871,0.0025240553207424,0.004440135221607,0.0522949261904196,0.05728282754857,0.0025045289855072,0.0003192380012103,0.0089769541981351,0.000871438,0.0025362318840579,0.0,0.3818272301248289,271,72,8,2,2,실제
519,0.0005248516326688,0.0540212535505957,3.203197786271908e-05,0.0001255370768516,0.0037360596345485,0.0108951754042264,0.0035414066193335,0.0101785941332232,0.0033920101720161,0.0058978334369364,0.05656846429271,0.0611933781999814,0.0570652173913043,0.0004812853510221,8.996073487807713e-05,0.0002004924299065,0.044472049689441,0.0345945540576306,0.3818272301248289,507,30,15,2,4,실제
520,0.0327547289416893,0.0845052655388858,0.0339832347645296,0.0479170075425696,0.0014361744563507,0.0044327769506047,0.0114434760782583,0.225457126904657,0.0070960825984124,0.0254623921069647,0.0600462284730642,0.0626257338865198,0.0207427536231884,0.0095708623542808,0.0215254759794567,0.0175661541588785,0.0164389233954451,0.0,0.3818272301248289,874,9,8,2,0,실제
521,0.00160872972503,0.0432378823007425,0.0002290812668034,0.0004783853204854,0.001047809899699,0.0040670793824935,0.0042185747504519,0.0086304988363372,0.0048023183920906,0.0068067711732333,0.0532222988417621,0.058404387210083,0.0297101449275362,0.0007030343560277,0.0001018378693716,0.0001184964485981,0.0253002070393374,0.0031239464256773,0.3818272301248289,1077,141,8,2,4,실제
522,0.0009252331845611,0.0418067692950137,4.621251148367196e-05,0.0001097411953168,0.0008850332416564,0.0026708983099548,0.0069231512179123,0.0189783906995428,0.0102364044473209,0.0002415508336003,0.053919768401653,0.0591405263161739,0.0322463768115942,0.0004535667253964,8.761691011105463e-05,0.0001110383644859,0.0286335403726708,0.0,0.3818272301248289,1455,34,8,2,3,실제
523,0.001846613324899,0.0505369936187149,0.0001342358161545,0.0003885536547511,0.001047809899699,0.0040670793824935,0.0016571239674751,0.0015464829375528,0.0018123412463387,0.0016680141783983,0.0521552262269248,0.0579181634189243,0.0316576086956521,0.0008544206959834,5.66204859449256e-05,7.061023364485981e-05,0.0272463768115942,0.0,0.3818272301248289,2140,2,8,2,2,실제
524,0.0024875588552505,0.0348121501059197,0.0068720636034366,0.0022880051157577,0.000534695056713,0.0019408092364757,0.0016429833356375,0.0045956847736155,0.0022847777410307,0.0020036025485631,0.0527399529947571,0.0575462431609654,0.0031476449275362,0.0001108352416282,0.0008774068512684,0.000106763224299,0.0026190476190476,0.0071074456799173,0.3831543150997387,213,152,1,2,4,실제
525,0.0006997463356711,0.0448777899091308,0.0009069147396266,0.0005671136458707,0.0007765837475036,0.0035093905911239,0.0043881862783947,0.0039622578927292,0.0038299683533031,0.0035148416074408,0.0531299833151637,0.0596364301402374,0.0086231884057971,9.17410564506992e-05,0.0012072014305652,0.0004057388224299,0.0076356107660455,0.0,0.3831543150997387,537,89,8,2,4,실제
526,0.0006659065559714,0.0330330460957584,0.0010927691172648,0.0010608304568783,0.0018858437352804,0.0054044876315858,0.0005183522123262,0.0010008144718002,0.000877065553412,0.0009095209807939,0.052538570990929,0.0580076276224061,0.013088768115942,0.0001344432571207,0.0020974071451682,0.0010796320560747,0.012007867494824,0.0,0.3831543150997387,732,140,15,2,4,실제
527,0.0100241133558909,0.052794585259971,0.0103963375137561,0.0044163519426745,0.0008850332416564,0.0026708983099548,0.0416896954434391,0.1053312891688149,0.0097751052683396,0.0037636141593841,0.0611945431984632,0.0624191047564637,0.0047101449275362,0.0006667869225171,0.0091160035775719,0.0016684207196261,0.0036977225672877,0.0,0.3832787293161365,114,25,8,2,3,실제
528,0.0099282898212958,0.0281742216963691,0.0051450998706826,0.0038292859510286,0.0008850332416564,0.0026708983099548,0.0056775234396183,0.0685305694116086,0.0099566308319112,0.000264532669339,0.0523753011057495,0.0578143313678604,0.0094655797101449,0.0013277695335915,0.002416298989032,0.0008969610747663,0.0076894409937888,0.0,0.3846887571019782,61,34,8,2,3,실제
529,0.0096270822772362,0.0534862173812807,0.0081829556444122,0.0016391948807563,0.0003394820027162,0.0013739780059034,0.0013093285270178,0.0047693589075021,0.0012560655858326,0.0018372451975635,0.0524171933061778,0.0584144020868933,0.0029710144927536,0.0004023938780874,0.0047753191143755,0.000557126635514,0.0021014492753623,0.0026703627110703,0.3846887571019782,261,58,13,2,2,실제
530,0.0016648501517596,0.0304100638998481,0.0007041553944796,0.0038197774627069,0.0005964953442175,0.0024266645769662,0.0036560486818874,0.006654782810591,0.0029264092921956,0.0050466469186254,0.0520833898492619,0.0576403647387693,0.0684782608695652,0.0016753184548984,0.0003552869655269,0.0009614854205607,0.0531262939958592,0.000972658913498,0.3846887571019782,2257,129,11,2,4,실제
531,0.0128592838095416,0.0290572488701167,0.005339986963907,0.0020618236377508,0.0011932549898892,0.0045111407151999,0.0022356186827114,0.0086222067026238,0.0030739353718781,0.0017359258659697,0.0527205782226553,0.0581721881817878,0.0045652173913043,0.0008267020703577,0.0068074941927132,0.0012091279953271,0.004391304347826,0.0,0.3856011280222287,1545,147,1,1,2,실제
532,0.0252469885108922,0.0373698839884989,0.0106852151803518,0.0004397848760342,0.0008850332416564,0.0026708983099548,0.0069231512179123,0.0189783906995428,0.0102364044473209,0.0002415508336003,0.053919768401653,0.0591405263161739,0.0004846014492753,0.000169735799181,0.0064916572215795,0.0001231921878504,0.0004248447204968,0.0,0.3865134989424791,697,34,13,1,5,실제
533,0.0051965839915058,0.0410672884105945,0.0050746924615146,0.0027939014867978,0.0018858437352804,0.0054044876315858,0.0005183522123262,0.0010008144718002,0.000877065553412,0.0009095209807939,0.052538570990929,0.0580076276224061,0.0090579710144927,0.0006689191244883,0.0519436338058747,0.0181459147570093,0.0060579710144927,0.0,0.3878820553228549,565,140,8,2,2,실제
534,0.0344045019638798,0.0223801714725674,0.037458709001227,0.0066488277501177,0.0001408330298161,0.0004101037013818,0.0009455508587978,0.0229510137594138,0.0008387747217543,0.0018372451975635,0.0518124395168385,0.0566278880895657,0.0019610507246376,0.0009397087748317,0.0269332327542822,0.0020617169485981,0.0019937888198757,0.0026703627110703,0.3878820553228549,1083,58,1,2,2,실제
535,0.0029355171271166,0.0554132175683258,0.0111577989956199,0.0031718564870913,0.001047809899699,0.0040670793824935,0.0003762043663869,0.0013656683551907,0.0004486399618907,0.0005676295649489,0.0517036324569858,0.0574378450566446,0.0039221014492753,0.0001634593251938,0.0058459993360392,0.0008957746869158,0.0029337474120082,0.0,0.3878820553228549,2092,43,5,2,2,실제
536,0.0893442219246257,0.0265647633008686,0.0137818423778854,0.0140028612480642,0.0007926268457673,0.0032416477287568,0.0130275093307662,0.0120222118621736,0.0066707422219334,0.013417552169906,0.0531545316109561,0.056531331283358,0.0121829710144927,0.0153064856568297,0.011080207737666,0.005289238317757,0.0114285714285714,0.0020579192601817,0.3878820553228549,2336,112,6,2,3,실제
537,0.0177797888062699,0.0280741742825947,0.0196892976024694,0.0569986711204158,0.0047627518480651,0.0162839902828931,0.0020994356518922,0.0058289093264391,0.003783529655074,0.0002439614106416,0.0511826334208029,0.0554047641834399,0.0328804347826086,0.008248897132132,0.0299341975146924,0.0382508011214953,0.0294629399585921,0.0,0.3880479409447186,67,76,10,1,2,실제
538,0.0015953278320796,0.0396796742804198,0.0,0.0,0.0002801198961258,0.0010722775122116,0.0046950727568645,0.0097415295854117,0.0054056694646685,0.0072377538117969,0.053201226738822,0.0587918929298257,0.0073278985507246,0.0001697706430286,0.0,0.0,0.0066997929606625,0.0021617632199627,0.3890432546759009,1002,116,5,2,4,실제
539,0.0095632557620601,0.0349730959454698,0.0151819576916906,0.0021183245442833,0.0020917081378774,0.0048036987696888,0.0042185747504519,0.0086304988363372,0.0048023183920906,0.0068067711732333,0.0532222988417621,0.058404387210083,0.0014945652173913,0.0001997897974167,0.0068893963840103,0.0003963950046728,0.0013395445134575,0.0031239464256773,0.3890432546759009,1012,148,5,2,2,실제
540,0.003639116507011,0.0639259475142567,0.0052514130430324,0.0029431916699107,0.0015443926867311,0.0028132591489695,0.0042185747504519,0.0086304988363372,0.0048023183920906,0.0068067711732333,0.0532222988417621,0.058404387210083,0.0069746376811594,0.0003618820406344,0.0033431631763955,0.0009085058504672,0.0071055900621118,0.0031239464256773,0.3890432546759009,1448,14,1,2,2,실제
541,0.002535470622548,0.0385182543031262,0.0210389924879022,0.0117649115550684,0.0022570947727793,0.0036543635556252,0.0043589624870115,0.0086304988363372,0.004338500828683,0.0037505574928757,0.0531700077104774,0.0594101061004663,0.0068115942028985,0.0002467431341892,0.0078524450121591,0.0020850654485981,0.0061200828157349,0.4580890919555544,0.3890432546759009,1583,82,8,2,2,실제
542,0.005743213700219,0.0517419124715626,0.0062136460548149,0.0068175004942882,0.0009670261602539,0.0039338609826816,0.0112479925721645,0.0042084881966083,0.0151472126663524,0.0050698640547192,0.0565810349176086,0.057950993341842,0.0148097826086956,0.0011593255778661,0.0041111739817964,0.0023629909345794,0.0112215320910973,0.0,0.3890432546759009,2034,121,8,2,2,실제
543,0.0040461990053785,0.0361606152480958,0.0011249503456593,0.0029363048500005,0.001047809899699,0.0040670793824935,0.0041762805171933,0.0025634210026848,0.006367780316621,0.0069327144366605,0.0562099643015006,0.0607798003161413,0.0325634057971014,0.0018842742480768,0.0014960185791039,0.001896781542056,0.0304347826086956,0.0,0.3890432546759009,2316,62,8,2,0,실제
544,0.0067575694729002,0.0345729062903723,0.0034770732257451,0.0109394450027438,0.0005710034689698,0.0022425097301674,0.0096852870647948,0.018052896442306,0.0063576834845068,0.0120734865036847,0.0521358811025232,0.0564966749391375,0.0372735507246376,0.0035793748151869,0.0023281027065066,0.0033987242523364,0.03351966873706,0.0012951748765717,0.3890432546759009,2400,112,1,2,0,실제
545,0.0030360313242443,0.0398058210195266,0.0010622913736797,0.0013841783437759,0.0004627191632258,0.0020975367656662,0.0010395347239946,0.0052095330054562,0.0012378131223441,0.0009815879725072,0.0518197328510957,0.0574427459538071,0.0161231884057971,0.0007030343560277,0.0004655784051257,0.0002935876635514,0.0144306418219461,0.0,0.3890432546759009,2437,108,8,2,2,실제
546,0.0014162450375303,0.0580883984149009,0.0012046314733213,0.0028015392368561,0.0005708977483881,0.0022255309145051,0.0074058340531175,0.0291369455096253,0.0042315173735162,0.019038727459634,0.0571641755334784,0.0603526003734179,0.029981884057971,0.0006284072870354,0.0009015034766821,0.0010525247196261,0.028095238095238,0.0,0.3954713225231203,241,145,6,2,4,실제
547,0.0078732770610184,0.0319890730824608,0.0211526067026597,0.0039973131587561,0.0001968913682303,0.000791474022412,0.0046768306355772,0.0052986734428754,0.0032561908269278,0.003262189102835,0.0534553371775134,0.0604442867228181,0.0017798913043478,0.0001961834428152,0.0043711015149482,0.0003047713130841,0.0018571428571428,0.0,0.3954713225231203,953,24,1,2,2,실제
548,0.0062858228410471,0.0320847706086797,0.0007328782719246,0.0037706705832899,0.0007700819317328,0.0012107201629966,0.0051089700829156,0.0041032241658574,0.0072202625038653,0.0114001970665505,0.056381772724347,0.0607732251994512,0.0668478260869565,0.0059674410229396,0.0006211925685901,0.0016277669158878,0.0619047619047619,0.0,0.3954713225231203,1296,11,8,2,0,실제
