,상장주식수,등락률,거래량_x,거래대금_x,온실가스 배출량(tCO2-eq),에너지 사용량(TJ),자산총계,자본금,자본총계,매출액,영업이익,순이익,종가,시가총액,거래량_y,거래대금_y,기준가&종가 평균,온실가스/매출액,상장기간,회사명,업종,지역,시장구분,ESG등급,환경,사회,지배구조
0,0.004819084956852554,0.19018302481374041,0.0036313410515154353,0.010860106597762193,0.0011229932312358394,0.00364410543089261,0.0011697686989000026,0.0031088591313897804,0.0015303516191580153,0.0015112741036114074,0.053725338783529364,0.05918134683229141,0.04937419248451111,0.0033602607551060084,0.00595948751856248,0.009753391028037383,0.03468282790796311,0.02621411941921212,0.0,94,126,16,1,3,3,2,3
1,0.00291061607593535,0.12924431830039443,0.0031336679378463988,0.009054788183074675,0.015149213734800793,0.022494208037267493,0.0012268156796135079,0.0017968593082886327,0.0015258890772250698,0.004093370084578713,0.05200832187227362,0.0580451301398235,0.05145810342359386,0.0021234969202742014,0.009762314342004492,0.016548104485981308,0.03841056091612767,0.0,0.0014225941422594153,554,79,8,1,4,4,2,2
2,0.0033966122331984126,0.05507439948243839,0.003399659742556773,0.012056097894178771,0.0013413700494333128,0.005448868260863992,0.00024723255795627304,0.002089617695781884,6.865688064353333e-05,0.0,0.05060521481107789,0.05671446045931816,0.053451409539238236,0.0025286436937535864,0.008072911907431818,0.013961658878504672,0.04762634529742339,0.0,0.02506276150627615,321,100,8,0,4,5,4,3
3,0.012665217333762425,0.11198530792829267,0.01257476730944403,0.006055454603939069,0.0002936959597418748,0.0011990282385517619,0.0006528471576001631,0.0014601065447047356,0.0009202258454162738,0.0003902130972633292,0.05168311624842508,0.05742113330172406,0.005865756269400758,0.001029600631879861,0.004480237274850606,0.0009054640560747663,0.00573491013678295,0.0,0.025899581589958157,719,67,8,0,2,5,4,3
4,0.001341892181894909,0.08994720036730179,0.0030028575692130238,0.0049511294824342075,0.0005509152578170904,0.0021086982294892228,0.015775990607536924,0.024129101381469478,0.020835438739391747,0.025569967549327527,0.05784683236114078,0.06332018112133013,0.020290044160790943,0.0003429834684042716,0.0010069310860450916,0.0006795023831775701,0.019171316668433892,0.0018070040860037441,0.026066945606694564,452,97,10,1,2,5,2,3
5,0.0009696469349323014,0.3210760272972014,0.0040012920000171365,0.0034666426799376923,0.0008388846855814394,0.002892635477741027,0.08201525321433269,0.19685163038704612,0.016885770659239945,0.005464580066507061,0.06856216470983445,0.06890887277904124,0.009961094288815558,8.10974469677727e-05,0.0003583864922781487,0.0001204606074766355,0.008746090022266992,0.0,0.026276150627615062,721,23,8,0,4,5,3,4
6,0.0017757874067523141,0.1156791952751633,0.0017182620381524189,0.002711230005896086,0.0003345971924363088,0.0013296413364332176,0.022371720334510202,0.08723328854464342,0.02922580458933337,0.021600418758170696,0.08655213226408309,0.08548394441737281,0.018930971809215234,0.00043254222885760936,0.000703558419856711,0.0004477513551401869,0.02169789126285654,0.005451763085278007,0.02631799163179916,898,51,1,1,0,0,1,3
7,0.03154853855209331,0.17348748878268672,0.016222418653747645,0.016953838877930925,0.004616697823773523,0.012793117560495632,0.010518652671738338,0.2173025044086511,0.011592146383841527,0.010460858023745861,0.055500139062537944,0.06122955656195427,0.014989661989645681,0.0067080525149093495,0.046485964523423594,0.02311663789719626,0.01320445870003181,0.0,0.026569037656903764,877,108,3,1,0,3,0,0
8,0.0037748884562594245,0.13817643007700814,0.0010183877159501027,0.0026447035231768512,0.004616697823773523,0.012793117560495632,0.0015539428043402023,0.0023899772058457703,0.0013164757550329744,0.002445791992333414,0.052144434464040296,0.058019347159099066,0.038139194378151914,0.002016879348305942,0.0011924660736357406,0.0015053446261682243,0.03180418964054713,0.0,0.026820083682008368,510,108,16,0,3,3,0,3
9,0.006396687787926756,0.16814491725274955,0.0024658947408665944,0.0014820693343883945,0.002495721856605141,0.0017078968678979126,0.004612572048977086,0.005298673442875491,0.003173876822070237,0.0032621891028350412,0.05345533717751345,0.06098947348170205,0.008130876855360273,0.0006948214558995271,0.0027635309879199196,0.0007666276074766355,0.00777439428480543,0.0,0.026861924686192466,659,55,8,1,2,4,2,3
10,0.002546412130437281,0.1508024292004925,0.001242985283272539,0.006117465625110303,0.015149213734800793,0.022494208037267493,0.0015926704270263815,0.0015464829375528625,0.0017299080041803558,0.001668014178398371,0.05215522622692487,0.0579181634189243,0.07021330187533864,0.0025499672081472384,0.002412954522059966,0.005541816542056074,0.06653423549994698,0.0,0.027154811715481175,684,2,1,1,4,5,4,3
11,0.010871504525828744,0.14831896821587326,0.01214517177633767,0.033945448224886265,0.0005822577905978731,0.002374546119484862,0.0020314847885044922,0.0016118986590698437,0.002496657610450333,0.0023121463970722025,0.052248171767153254,0.05766511274742224,0.04321306449070123,0.006622758457334742,0.008483937977768603,0.01219832953271028,0.03532482637048034,0.0,0.027656903765690376,288,107,13,1,3,2,0,0
12,0.005024138144198293,0.25613039213640254,0.006354140824068738,0.02495940967299538,0.004616697823773523,0.012793117560495632,0.0005589251345941081,0.0006389549700285433,0.000638754378021544,0.0006731192198561658,0.05236130739123986,0.05760438423910435,0.07863955045510804,0.005599229766439453,0.008306619137969895,0.021711713644859812,0.04224184206340791,0.0,0.027656903765690376,458,108,13,1,2,5,2,3
